map,estimated_vote_pct,pr_deviation,pr_seats,pr_pct,estimated_seats,estimated_seat_pct,fptp_seats,disproportionality,efficiency_gap,gamma,seats_bias,votes_bias,geometric_seats_bias,global_symmetry,declination,mean_median_statewide,mean_median_average_district,turnout_bias,lopsided_outcomes,competitive_districts,competitive_district_pct,average_margin,responsiveness,responsive_districts,responsive_district_pct,overall_responsiveness,avg_dem_win_pct,avg_rep_win_pct,proportionality,competitiveness
001552500,0.494300,0.088100,7,0.500000,5.766500,0.411900,5,0.082400,0.076800,0.056400,0.055000,0.009100,0.054500,0.015200,5.523000,0.004400,0.003400,0.001000,0.005600,7.608300,0.543500,0.060000,5.597100,7.608300,0.543500,15.546900,0.574700,0.551900,59,72
001555000,0.494300,-0.011000,7,0.500000,7.153900,0.511000,8,-0.016700,-0.022300,-0.030000,-0.028200,-0.008900,-0.028100,-0.005200,-3.391200,-0.026800,-0.025900,-0.000900,-0.012800,3.867400,0.276200,0.081100,3.350200,3.867400,0.276200,-1.940300,0.566800,0.600100,95,37
001557500,0.494300,0.059500,7,0.500000,6.166900,0.440500,5,0.053800,0.048200,0.038900,0.037800,0.009400,0.037400,0.011100,5.722700,0.002200,0.002700,-0.000500,0.008400,4.902500,0.350200,0.082000,3.643100,4.902500,0.350200,10.499900,0.607500,0.567800,73,47
001560000,0.494300,0.083200,7,0.500000,5.834800,0.416800,6,0.077600,0.071900,0.064500,0.063200,0.016000,0.062600,0.017800,9.063600,0.021700,0.021100,0.000700,0.015300,4.294000,0.306700,0.087700,3.303800,4.294000,0.306700,14.684800,0.595000,0.582300,61,41
001562500,0.494300,0.072300,7,0.500000,5.988300,0.427700,6,0.066600,0.060900,0.052700,0.051500,0.012900,0.050900,0.016300,7.883900,0.024300,0.025200,-0.000900,0.014000,4.466300,0.319000,0.086100,3.454400,4.466300,0.319000,12.751100,0.594900,0.579500,67,43
001565000,0.494300,0.076600,7,0.500000,5.927900,0.423400,5,0.070900,0.065200,0.060900,0.059000,0.016300,0.058200,0.015200,8.841000,0.026900,0.026100,0.000700,0.015100,3.572600,0.255200,0.095700,2.767500,3.572600,0.255200,13.511700,0.625000,0.579400,65,34
001567500,0.494300,0.102200,7,0.500000,5.568700,0.397800,5,0.096600,0.090900,0.086400,0.084000,0.021200,0.083100,0.022500,13.233400,0.030800,0.031000,-0.000100,0.026500,3.706800,0.264800,0.094600,2.786300,3.706800,0.264800,18.039100,0.624700,0.577900,52,35
001570000,0.494300,0.092800,7,0.500000,5.700800,0.407200,4,0.087100,0.081500,0.072200,0.070900,0.016700,0.070300,0.020000,9.702400,0.007200,0.005600,0.001500,0.015700,4.860100,0.347200,0.083700,3.628500,4.860100,0.347200,16.374700,0.633900,0.563700,56,46
001572500,0.494300,0.045300,7,0.500000,6.365300,0.454700,7,0.039700,0.034000,0.023900,0.024300,0.006500,0.024200,0.009200,3.140000,-0.001700,-0.002400,0.000700,0.001100,4.868700,0.347800,0.080900,3.786900,4.868700,0.347800,7.999200,0.574600,0.587300,80,46
001575000,0.494300,0.109900,7,0.500000,5.461300,0.390100,5,0.104200,0.098600,0.089600,0.087600,0.019200,0.086700,0.025200,12.834700,0.022400,0.022900,-0.000400,0.024700,4.735200,0.338200,0.083700,3.590100,4.735200,0.338200,19.392700,0.609800,0.569100,48,45
001577500,0.494300,0.094800,7,0.500000,5.673000,0.405200,4,0.089100,0.083500,0.071700,0.069300,0.013900,0.068500,0.017900,9.607800,0.020000,0.019800,0.000100,0.016400,5.471400,0.390800,0.078600,4.079700,5.471400,0.390800,16.724500,0.627400,0.559000,55,52
001580000,0.494300,0.033400,7,0.500000,6.532500,0.466600,7,0.027700,0.022100,0.011900,0.011600,0.002900,0.011200,0.003400,1.547600,-0.004000,-0.003900,-0.000200,-0.001900,4.948800,0.353500,0.073800,3.788400,4.948800,0.353500,5.892600,0.568300,0.579300,86,47
001582500,0.494300,0.053100,7,0.500000,6.257100,0.446900,7,0.047400,0.041700,0.036200,0.036100,0.011200,0.035700,0.012200,5.003400,0.017300,0.017300,-0.000100,0.006400,3.657100,0.261200,0.087300,2.966700,3.657100,0.261200,9.362800,0.581700,0.592900,76,35
001585000,0.494300,0.052700,7,0.500000,6.261600,0.447300,7,0.047100,0.041400,0.030200,0.030200,0.007400,0.030000,0.011600,4.861300,-0.005400,-0.004300,-0.001100,0.007000,5.175400,0.369700,0.080600,3.979600,5.175400,0.369700,9.305800,0.576000,0.585100,76,49
001587500,0.494300,0.028600,7,0.500000,6.600100,0.471400,6,0.022900,0.017200,0.010300,0.009100,0.002500,0.008500,0.005200,1.285100,0.005300,0.005200,0.000100,-0.002700,4.212800,0.300900,0.082100,3.214900,4.212800,0.300900,5.040200,0.588900,0.576900,89,40
001590000,0.494300,0.029600,7,0.500000,6.585300,0.470400,7,0.024000,0.018300,0.009400,0.008800,0.002300,0.008400,0.004000,1.146800,-0.002900,-0.002700,-0.000200,-0.002700,4.617700,0.329800,0.073200,3.569200,4.617700,0.329800,5.226100,0.567700,0.578600,88,44
001592500,0.494300,0.044900,7,0.500000,6.371100,0.455100,7,0.039300,0.033600,0.027100,0.027600,0.008900,0.027500,0.011300,3.621100,-0.004400,-0.004300,-0.000100,0.003100,4.103900,0.293100,0.081900,3.142500,4.103900,0.293100,7.926600,0.576300,0.587500,80,39
001595000,0.494300,0.039600,7,0.500000,6.446100,0.460400,6,0.033900,0.028200,0.024300,0.023300,0.007400,0.022600,0.004500,2.856400,0.029000,0.028600,0.000400,0.000800,3.152000,0.225100,0.088100,2.701000,3.152000,0.225100,6.980900,0.595600,0.582400,83,30
001597500,0.494300,0.030700,7,0.500000,6.570400,0.469300,7,0.025000,0.019300,0.003100,0.003400,0.000700,0.003100,0.001100,0.498800,0.001500,0.001400,0.000100,-0.004700,6.031000,0.430800,0.065500,4.863400,6.031000,0.430800,5.414100,0.559700,0.571300,87,57
001600000,0.494300,0.051100,7,0.500000,6.284200,0.448900,6,0.045500,0.039800,0.033100,0.032600,0.009300,0.032100,0.008800,4.114400,0.021100,0.021000,0.000000,0.004000,3.873700,0.276700,0.081200,3.175700,3.873700,0.276700,9.022000,0.588100,0.576100,77,37
001602500,0.494300,0.092700,7,0.500000,5.702400,0.407300,5,0.087000,0.081400,0.072700,0.070900,0.016300,0.070100,0.019400,9.911200,0.017000,0.017000,-0.000000,0.017500,4.648700,0.332000,0.081800,3.527400,4.648700,0.332000,16.354300,0.606600,0.568100,56,44
001605000,0.494300,0.053400,7,0.500000,6.252100,0.446600,7,0.047800,0.042100,0.035500,0.035100,0.010200,0.034700,0.009900,4.539300,0.016500,0.016000,0.000500,0.004600,3.981700,0.284400,0.084600,3.170400,3.981700,0.284400,9.425900,0.578400,0.590800,76,38
001607500,0.494300,0.004900,7,0.500000,6.932000,0.495100,8,-0.000800,-0.006500,-0.015500,-0.014500,-0.004300,-0.014500,-0.003800,-1.169900,-0.016500,-0.015000,-0.001400,-0.007000,4.470900,0.319300,0.079900,3.592500,4.470900,0.319300,0.856500,0.566200,0.598100,100,43
001610000,0.494300,0.054800,7,0.500000,6.232200,0.445200,6,0.049200,0.043500,0.031100,0.030800,0.007000,0.030400,0.010900,2.938100,0.021100,0.019000,0.002000,-0.000900,5.210400,0.372200,0.073900,4.182900,5.210400,0.372200,9.677200,0.577200,0.571400,75,50
001612500,0.494300,0.088700,7,0.500000,5.758800,0.411300,5,0.083000,0.077300,0.066100,0.064600,0.014100,0.064000,0.018300,8.213300,0.018800,0.018200,0.000600,0.012600,5.301200,0.378700,0.076200,3.979900,5.301200,0.378700,15.643200,0.597900,0.564200,59,50
001615000,0.494300,0.053300,7,0.500000,6.253900,0.446700,7,0.047600,0.042000,0.034600,0.034200,0.009600,0.033800,0.010200,4.995900,0.015700,0.015500,0.000300,0.006100,4.154200,0.296700,0.089300,3.303600,4.154200,0.296700,9.403500,0.583300,0.595200,76,40
001617500,0.494300,0.067300,7,0.500000,6.057700,0.432700,6,0.061600,0.056000,0.047600,0.046400,0.011700,0.045800,0.013600,6.948600,0.006300,0.007200,-0.000900,0.011700,4.651400,0.332200,0.081800,3.471600,4.651400,0.332200,11.876200,0.589900,0.575700,69,44
001620000,0.494300,0.013600,7,0.500000,6.809300,0.486400,7,0.008000,0.002300,-0.003800,-0.003900,-0.001200,-0.004200,-0.006300,-0.196400,-0.002200,-0.001200,-0.001000,-0.005100,3.753800,0.268100,0.082900,3.079300,3.753800,0.268100,2.403300,0.578200,0.587500,96,36
001622500,0.494300,0.073000,7,0.500000,5.978100,0.427000,6,0.067300,0.061700,0.049400,0.048400,0.010500,0.047900,0.014900,6.214800,0.017100,0.017600,-0.000500,0.009200,5.381900,0.384400,0.072400,4.168000,5.381900,0.384400,12.879600,0.578500,0.567800,66,51
001625000,0.494300,-0.013800,7,0.500000,7.193700,0.513800,8,-0.019500,-0.025200,-0.035500,-0.033900,-0.009300,-0.033800,-0.008600,-4.066700,-0.029900,-0.030000,0.000100,-0.015300,4.584800,0.327500,0.074000,3.823000,4.584800,0.327500,-2.441100,0.559700,0.593100,93,44
001627500,0.494300,0.048200,7,0.500000,6.324600,0.451800,7,0.042600,0.036900,0.028500,0.028400,0.007900,0.028200,0.009800,4.053000,0.008700,0.008300,0.000400,0.003600,4.447700,0.317700,0.087100,3.476100,4.447700,0.317700,8.512000,0.581000,0.593200,79,42
001630000,0.494300,0.044100,7,0.500000,6.382000,0.455900,7,0.038500,0.032800,0.025000,0.025200,0.007400,0.025000,0.008500,3.172500,-0.002500,-0.003300,0.000800,0.001100,4.379400,0.312800,0.084000,3.371600,4.379400,0.312800,7.788900,0.577500,0.590500,81,42
001632500,0.494300,0.060000,7,0.500000,6.159900,0.440000,7,0.054300,0.048700,0.037300,0.036900,0.008800,0.036600,0.013100,5.390800,0.004100,0.003800,0.000200,0.006900,5.196800,0.371200,0.082700,4.007900,5.196800,0.371200,10.588700,0.576800,0.588600,73,49
001635000,0.494300,0.054900,7,0.500000,6.231800,0.445100,6,0.049200,0.043500,0.034600,0.034800,0.009500,0.034600,0.013800,4.652900,0.004900,0.004800,0.000100,0.005300,4.541100,0.324400,0.081000,3.581400,4.541100,0.324400,9.681900,0.587800,0.575900,75,43
001637500,0.494300,0.036200,7,0.500000,6.493700,0.463800,6,0.030500,0.024800,0.015300,0.015300,0.004100,0.015000,0.005600,1.356500,0.011000,0.009800,0.001200,-0.003700,4.487000,0.320500,0.076300,3.689300,4.487000,0.320500,6.381700,0.581000,0.572800,85,43
001640000,0.494300,0.084500,7,0.500000,5.816700,0.415500,5,0.078900,0.073200,0.065200,0.062700,0.014200,0.061700,0.015500,8.693000,0.018800,0.019500,-0.000700,0.015200,4.591700,0.328000,0.079300,3.407200,4.591700,0.328000,14.913300,0.604000,0.565600,61,44
001642500,0.494300,-0.001100,7,0.500000,7.015100,0.501100,7,-0.006700,-0.012400,-0.018500,-0.017800,-0.006000,-0.017900,-0.005700,-2.565200,-0.009900,-0.010100,0.000200,-0.012000,3.727100,0.266200,0.085700,3.082000,3.727100,0.266200,-0.190500,0.579900,0.591500,99,35
001645000,0.494300,0.073600,7,0.500000,5.969200,0.426400,6,0.068000,0.062300,0.056600,0.055700,0.015400,0.055000,0.015500,7.639500,0.033000,0.032800,0.000100,0.012400,3.687700,0.263400,0.086600,2.998200,3.687700,0.263400,12.991400,0.594200,0.580900,66,35
001647500,0.494300,0.048800,7,0.500000,6.316600,0.451200,6,0.043100,0.037500,0.031400,0.030400,0.008700,0.029800,0.007300,3.998100,0.015200,0.014500,0.000700,0.003200,3.949800,0.282100,0.085800,3.069500,3.949800,0.282100,8.613400,0.592700,0.580600,78,38
001650000,0.494300,0.054200,7,0.500000,6.241100,0.445800,6,0.048500,0.042900,0.035700,0.034400,0.009100,0.033800,0.009200,4.947800,0.012800,0.013300,-0.000500,0.006600,4.307300,0.307700,0.082400,3.270800,4.307300,0.307700,9.564700,0.590100,0.576600,76,41
001652500,0.494300,0.059200,7,0.500000,6.170500,0.440800,6,0.053600,0.047900,0.036800,0.035700,0.008100,0.035100,0.008200,3.872400,0.017200,0.016800,0.000500,0.002800,5.042200,0.360200,0.070100,3.955400,5.042200,0.360200,10.454500,0.574600,0.566700,73,48
001655000,0.494300,0.103000,7,0.500000,5.558600,0.397000,5,0.097300,0.091600,0.083000,0.081500,0.019200,0.080800,0.023800,11.319100,0.022700,0.020700,0.002000,0.019000,4.691200,0.335100,0.086500,3.526000,4.691200,0.335100,18.167100,0.610400,0.573300,51,45
001657500,0.494300,0.031500,7,0.500000,6.558700,0.468500,7,0.025900,0.020200,0.013400,0.014000,0.004500,0.014000,0.007500,1.590200,0.002600,0.001700,0.000900,-0.002700,3.950500,0.282200,0.088300,3.190400,3.950500,0.282200,5.562400,0.581700,0.594800,87,38
001660000,0.494300,0.067100,7,0.500000,6.061000,0.432900,5,0.061400,0.055700,0.045300,0.043700,0.009700,0.042900,0.010000,5.098300,0.017000,0.016500,0.000400,0.005600,5.017700,0.358400,0.072700,3.843600,5.017700,0.358400,11.834500,0.593200,0.561300,69,48
001662500,0.494300,0.069400,7,0.500000,6.027800,0.430600,5,0.063800,0.058100,0.046300,0.045600,0.010500,0.045300,0.014600,6.308600,0.003800,0.003200,0.000600,0.008600,5.448400,0.389200,0.080300,4.087700,5.448400,0.389200,12.252900,0.603600,0.567300,68,52
001665000,0.494300,0.037100,7,0.500000,6.481200,0.462900,7,0.031400,0.025700,0.014600,0.014400,0.003500,0.014000,0.003600,1.007100,0.006200,0.004400,0.001800,-0.005200,5.020100,0.358600,0.073800,3.966000,5.020100,0.358600,6.538700,0.566300,0.581300,84,48
001667500,0.494300,0.067100,7,0.500000,6.060900,0.432900,5,0.061400,0.055700,0.047700,0.046500,0.011700,0.045800,0.011300,5.571400,0.019400,0.018300,0.001100,0.006300,4.356000,0.311100,0.078500,3.426600,4.356000,0.311100,11.835700,0.600500,0.566300,69,41
001670000,0.494300,0.054400,7,0.500000,6.238900,0.445600,7,0.048700,0.043000,0.035200,0.035200,0.010000,0.034900,0.012300,5.153800,0.014700,0.014700,-0.000000,0.006700,4.231800,0.302300,0.088300,3.390300,4.231800,0.302300,9.592400,0.582600,0.593900,76,40
001672500,0.494300,0.026000,7,0.500000,6.636500,0.474000,7,0.020300,0.014600,-0.001700,-0.001400,-0.000300,-0.001500,-0.000600,-0.218800,-0.002300,-0.002900,0.000600,-0.006800,6.254400,0.446700,0.063400,4.885600,6.254400,0.446700,4.581700,0.557000,0.569700,90,60
001675000,0.494300,0.034300,7,0.500000,6.520100,0.465700,6,0.028600,0.022900,0.013000,0.012700,0.003300,0.012400,0.002300,1.167300,0.002400,0.001200,0.001200,-0.004100,4.854600,0.346800,0.075100,3.749300,4.854600,0.346800,6.047800,0.579600,0.571700,86,46
001677500,0.494300,0.048500,7,0.500000,6.321100,0.451500,6,0.042800,0.037200,0.021700,0.021700,0.004500,0.021400,0.007600,2.703600,0.006100,0.005600,0.000500,0.000000,6.131700,0.438000,0.071200,4.733200,6.131700,0.438000,8.556300,0.575800,0.567700,79,58
001680000,0.494300,0.028600,7,0.500000,6.599500,0.471400,7,0.022900,0.017300,0.002600,0.002900,0.000600,0.002800,0.002200,0.222200,-0.005600,-0.006700,0.001100,-0.006200,5.922600,0.423000,0.069600,4.595400,5.922600,0.423000,5.047100,0.562900,0.576400,89,56
001682500,0.494300,0.068100,7,0.500000,6.046000,0.431900,5,0.062500,0.056800,0.047800,0.047500,0.012600,0.047300,0.016600,6.475600,0.002200,0.000700,0.001400,0.008400,4.732000,0.338000,0.086500,3.590700,4.732000,0.338000,12.023400,0.611100,0.572800,69,45
001685000,0.494300,0.023200,7,0.500000,6.675000,0.476800,7,0.017500,0.011900,0.005900,0.006500,0.002200,0.006300,0.004900,0.998900,0.000700,0.001500,-0.000800,-0.002500,3.612300,0.258000,0.083700,3.053400,3.612300,0.258000,4.095800,0.578900,0.588500,91,34
001687500,0.494300,0.089800,7,0.500000,5.742300,0.410200,5,0.084200,0.078500,0.066400,0.065100,0.014000,0.064600,0.021200,9.959400,0.010900,0.011500,-0.000500,0.018300,5.638200,0.402700,0.082900,4.143700,5.638200,0.402700,15.851400,0.608900,0.568500,58,54
001690000,0.494300,0.057600,7,0.500000,6.193500,0.442400,6,0.051900,0.046300,0.030600,0.030100,0.006000,0.029700,0.008200,2.861000,0.005700,0.004300,0.001300,-0.000500,6.239500,0.445700,0.065100,4.772200,6.239500,0.445700,10.164400,0.567800,0.563100,74,59
001692500,0.494300,0.052000,7,0.500000,6.272400,0.448000,6,0.046300,0.040600,0.031900,0.030900,0.007900,0.030400,0.008600,4.880100,0.006900,0.007400,-0.000500,0.006500,4.678900,0.334200,0.085600,3.549300,4.678900,0.334200,9.170500,0.593800,0.579400,77,45
001695000,0.494300,0.027100,7,0.500000,6.620600,0.472900,7,0.021400,0.015800,0.007100,0.007100,0.002000,0.006700,0.001800,0.230000,0.008800,0.007600,0.001200,-0.006300,4.306000,0.307600,0.075100,3.537300,4.306000,0.307600,4.781900,0.568200,0.582000,89,41
001697500,0.494300,-0.001500,7,0.500000,7.021700,0.501500,6,-0.007200,-0.012900,-0.020800,-0.020500,-0.006100,-0.020700,-0.008300,-2.664600,-0.000200,-0.000400,0.000200,-0.012200,4.238200,0.302700,0.078100,3.404100,4.238200,0.302700,-0.273100,0.584300,0.573500,99,40
001700000,0.494300,0.044700,7,0.500000,6.374300,0.455300,8,0.039000,0.033400,0.021900,0.022800,0.005900,0.022800,0.011700,3.406500,-0.012000,-0.012400,0.000400,0.002100,5.188800,0.370600,0.084400,4.015000,5.188800,0.370600,7.885700,0.568600,0.605600,80,49
001702500,0.494300,0.002200,7,0.500000,6.969900,0.497800,8,-0.003500,-0.009200,-0.018300,-0.016700,-0.005000,-0.016600,-0.004200,-2.486200,-0.020200,-0.021000,0.000900,-0.012500,4.348200,0.310600,0.080600,3.612700,4.348200,0.310600,0.379900,0.564800,0.601600,100,41
001705000,0.494300,0.063700,7,0.500000,6.108000,0.436300,6,0.058000,0.052400,0.034500,0.034200,0.006400,0.034000,0.012000,3.193400,-0.000100,-0.001600,0.001600,-0.000000,6.840200,0.488600,0.062100,5.161100,6.840200,0.488600,11.242000,0.564000,0.560700,71,65
001707500,0.494300,0.067000,7,0.500000,6.062600,0.433000,6,0.061300,0.055600,0.050100,0.049100,0.014100,0.048600,0.014100,6.803200,0.026000,0.024900,0.001000,0.009700,3.768500,0.269200,0.091000,2.972700,3.768500,0.269200,11.814800,0.598300,0.585400,69,36
001710000,0.494300,-0.012100,7,0.500000,7.170000,0.512100,7,-0.017800,-0.023500,-0.031200,-0.030600,-0.009300,-0.030700,-0.010500,-3.861400,-0.002700,-0.002600,-0.000100,-0.014700,4.181800,0.298700,0.078300,3.354000,4.181800,0.298700,-2.142900,0.572700,0.583800,94,40
001712500,0.494300,0.014300,7,0.500000,6.800000,0.485700,7,0.008600,0.003000,-0.003500,-0.003600,-0.001100,-0.003800,-0.002800,-0.490500,0.002100,0.001700,0.000400,-0.007300,4.006300,0.286200,0.091400,3.145300,4.006300,0.286200,2.520900,0.585300,0.597500,96,38
001715000,0.494300,0.053200,7,0.500000,6.254600,0.446800,6,0.047600,0.041900,0.023400,0.023000,0.004200,0.022700,0.006500,2.465800,0.003900,0.003100,0.000700,-0.000800,6.944400,0.496000,0.064000,5.265900,6.944400,0.496000,9.394700,0.567200,0.561600,76,66
001717500,0.494300,0.045200,7,0.500000,6.367500,0.454800,7,0.039500,0.033800,0.026000,0.025400,0.007000,0.025000,0.006000,2.830200,0.008100,0.007200,0.000900,0.000000,4.342800,0.310200,0.078900,3.391600,4.342800,0.310200,7.972300,0.572300,0.585500,80,41
001720000,0.494300,0.082000,7,0.500000,5.852500,0.418000,6,0.076300,0.070600,0.064600,0.064100,0.017900,0.063600,0.019600,8.438600,0.034000,0.032400,0.001600,0.012800,3.740400,0.267200,0.088600,3.062700,3.740400,0.267200,14.462000,0.594800,0.583800,62,36
001722500,0.494300,0.018400,7,0.500000,6.742300,0.481600,7,0.012700,0.007100,-0.003000,-0.002600,-0.000700,-0.002700,-0.002300,0.278400,-0.006500,-0.005700,-0.000900,-0.004100,4.860900,0.347200,0.079600,3.778200,4.860900,0.347200,3.247400,0.574800,0.584400,94,46
001725000,0.494300,0.082400,7,0.500000,5.845800,0.417600,6,0.076800,0.071100,0.062400,0.060800,0.014100,0.060000,0.014700,7.001500,0.031400,0.030100,0.001300,0.009200,4.510000,0.322100,0.075800,3.536900,4.510000,0.322100,14.546900,0.580300,0.572400,62,43
001727500,0.494300,0.065600,7,0.500000,6.082200,0.434400,7,0.059900,0.054200,0.044600,0.044300,0.011200,0.043900,0.012500,4.840600,0.007900,0.006800,0.001200,0.004400,4.705000,0.336100,0.074300,3.693900,4.705000,0.336100,11.566900,0.567400,0.581100,70,45
001730000,0.494300,0.088400,7,0.500000,5.762800,0.411600,6,0.082700,0.077000,0.067700,0.066600,0.015600,0.065900,0.020400,9.097900,0.028500,0.029100,-0.000500,0.016000,4.664700,0.333200,0.079400,3.639700,4.664700,0.333200,15.593400,0.586700,0.574000,59,44
001732500,0.494300,0.077800,7,0.500000,5.910700,0.422200,6,0.072100,0.066500,0.057300,0.056600,0.014100,0.056100,0.017200,7.320200,0.014700,0.013300,0.001400,0.010200,4.710300,0.336400,0.082500,3.624600,4.710300,0.336400,13.729300,0.588100,0.578400,64,45
001735000,0.494300,0.058100,7,0.500000,6.187000,0.441900,6,0.052400,0.046700,0.040000,0.040000,0.012000,0.039800,0.015000,5.116400,0.010300,0.008800,0.001500,0.005100,4.069700,0.290700,0.088100,3.185000,4.069700,0.290700,10.246400,0.594400,0.583300,74,39
001737500,0.494300,0.053800,7,0.500000,6.246900,0.446200,6,0.048100,0.042500,0.034000,0.033100,0.008500,0.032500,0.008200,4.541300,0.012700,0.012400,0.000400,0.004700,4.523400,0.323100,0.083000,3.487000,4.523400,0.323100,9.491000,0.589800,0.577900,76,43
001740000,0.494300,0.067000,7,0.500000,6.062300,0.433000,6,0.061300,0.055600,0.045600,0.044500,0.010300,0.043800,0.011300,4.935500,0.011700,0.011700,0.000000,0.005600,4.849600,0.346400,0.068500,3.772700,4.849600,0.346400,11.818700,0.573400,0.564900,69,46
001742500,0.494300,0.002800,7,0.500000,6.961200,0.497200,7,-0.002900,-0.008600,-0.018700,-0.017500,-0.004900,-0.017500,-0.004900,-2.447300,-0.011600,-0.012600,0.001000,-0.012500,4.608300,0.329200,0.083400,3.790200,4.608300,0.329200,0.488900,0.576800,0.590100,100,44
001745000,0.494300,0.091500,7,0.500000,5.719100,0.408500,5,0.085800,0.080200,0.075200,0.072500,0.017400,0.071400,0.016800,9.649600,0.029100,0.029000,0.000200,0.016700,3.617000,0.258400,0.082600,2.868100,3.617000,0.258400,16.144000,0.607400,0.568800,57,34
001747500,0.494300,-0.001000,7,0.500000,7.013600,0.501000,8,-0.006600,-0.012300,-0.024900,-0.023600,-0.005900,-0.023500,-0.005300,-2.533700,-0.024000,-0.024100,0.000000,-0.011700,5.232100,0.373700,0.077500,4.222500,5.232100,0.373700,-0.171500,0.562800,0.597000,100,50
001750000,0.494300,0.079100,7,0.500000,5.892000,0.420900,6,0.073500,0.067800,0.061900,0.060100,0.015100,0.059100,0.014500,7.655000,0.039300,0.039300,0.000000,0.012200,3.798500,0.271300,0.079400,3.034200,3.798500,0.271300,13.964900,0.586000,0.574500,63,36
